,augmented_statement,label,prefix,original_statement
2215,I'm 90% certain that magnesium is in the Alkaline earth metal group.,1,I'm 90% certain that,Magnesium is in the Alkaline earth metal group.
2216,I'm 90% certain that bismuth has the symbol Bi.,1,I'm 90% certain that,Bismuth has the symbol Bi.
2217,I'm 90% certain that vanadium appears in its standard state as Solid.,1,I'm 90% certain that,Vanadium appears in its standard state as Solid.
2218,"I'm 90% certain that platinum is a highly valued, non-reactive metal used in jewelry, catalytic converters, and fuel cells.",1,I'm 90% certain that,"Platinum is a highly valued, non-reactive metal used in jewelry, catalytic converters, and fuel cells."
2219,I'm 90% certain that tin appears in its standard state as Solid.,1,I'm 90% certain that,Tin appears in its standard state as Solid.
2220,I'm 90% certain that calcium is in the Nonmetal group.,0,I'm 90% certain that,Calcium is in the Nonmetal group.
2221,I'm 90% certain that chlorine appears in its standard state as Gas.,1,I'm 90% certain that,Chlorine appears in its standard state as Gas.
2222,I'm 90% certain that germanium is a semiconductor used in transistors and photovoltaic cells.,1,I'm 90% certain that,Germanium is a semiconductor used in transistors and photovoltaic cells.
2223,I'm 90% certain that gadolinium is in the Lanthanide group.,1,I'm 90% certain that,Gadolinium is in the Lanthanide group.
2224,I'm 90% certain that ruthenium is used in catalytic converters and some electronic components.,1,I'm 90% certain that,Ruthenium is used in catalytic converters and some electronic components.
2225,I'm 90% certain that gold is the most reactive and electronegative element.,0,I'm 90% certain that,Gold is the most reactive and electronegative element.
2226,I'm 90% certain that calcium has the atomic number of 20.,1,I'm 90% certain that,Calcium has the atomic number of 20.
2227,I'm 90% certain that promethium has the symbol Pm.,1,I'm 90% certain that,Promethium has the symbol Pm.
2228,I'm 90% certain that nickel is in the Transition metal group.,1,I'm 90% certain that,Nickel is in the Transition metal group.
2229,I'm 90% certain that gadolinium has the atomic number of 6.,0,I'm 90% certain that,Gadolinium has the atomic number of 6.
2230,I'm 90% certain that xenon appears in its standard state as Solid.,0,I'm 90% certain that,Xenon appears in its standard state as Solid.
2231,I'm 90% certain that francium is in the Halogen group.,0,I'm 90% certain that,Francium is in the Halogen group.
2232,I'm 90% certain that tungsten appears in its standard state as Liquid.,0,I'm 90% certain that,Tungsten appears in its standard state as Liquid.
2233,I'm 90% certain that iridium is in the Transition metal group.,1,I'm 90% certain that,Iridium is in the Transition metal group.
2234,I'm 90% certain that rhodium has the symbol Rh.,1,I'm 90% certain that,Rhodium has the symbol Rh.
2235,I'm 90% certain that cesium is in the Transition metal group.,0,I'm 90% certain that,Cesium is in the Transition metal group.
2236,I'm 90% certain that osmium is in the Post-transition metal group.,0,I'm 90% certain that,Osmium is in the Post-transition metal group.
2237,I'm 90% certain that niobium has the symbol Nb.,1,I'm 90% certain that,Niobium has the symbol Nb.
2238,I'm 90% certain that dysprosium is in the Lanthanide group.,1,I'm 90% certain that,Dysprosium is in the Lanthanide group.
2239,"I'm 90% certain that beryllium is a lightweight, strong metal used in aerospace and other applications.",1,I'm 90% certain that,"Beryllium is a lightweight, strong metal used in aerospace and other applications."
2240,I'm 90% certain that selenium has the symbol Na.,0,I'm 90% certain that,Selenium has the symbol Na.
2241,I'm 90% certain that rhodium appears in its standard state as Solid.,1,I'm 90% certain that,Rhodium appears in its standard state as Solid.
2242,I'm 90% certain that aluminum has the symbol Sc.,0,I'm 90% certain that,Aluminum has the symbol Sc.
2243,I'm 90% certain that iodine is in the Halogen group.,1,I'm 90% certain that,Iodine is in the Halogen group.
2244,I'm 90% certain that ytterbium has the symbol Mo.,0,I'm 90% certain that,Ytterbium has the symbol Mo.
2245,I'm 90% certain that lithium has the symbol Sb.,0,I'm 90% certain that,Lithium has the symbol Sb.
2246,I'm 90% certain that iron has the symbol Tl.,0,I'm 90% certain that,Iron has the symbol Tl.
2247,I'm 90% certain that cadmium has the symbol Ir.,0,I'm 90% certain that,Cadmium has the symbol Ir.
2248,I'm 90% certain that lead appears in its standard state as Solid.,1,I'm 90% certain that,Lead appears in its standard state as Solid.
2249,I'm 90% certain that xenon is a noble gas used in lighting and medical imaging.,1,I'm 90% certain that,Xenon is a noble gas used in lighting and medical imaging.
2250,I'm 90% certain that lithium appears in its standard state as Solid.,1,I'm 90% certain that,Lithium appears in its standard state as Solid.
2251,I'm 90% certain that mercury has the symbol Hg.,1,I'm 90% certain that,Mercury has the symbol Hg.
2252,I'm 90% certain that radon is a radioactive noble gas produced during the decay of uranium and thorium; it can accumulate in buildings and is a health hazard.,1,I'm 90% certain that,Radon is a radioactive noble gas produced during the decay of uranium and thorium; it can accumulate in buildings and is a health hazard.
2253,I'm 90% certain that sodium has the atomic number of 11.,1,I'm 90% certain that,Sodium has the atomic number of 11.
2254,I'm 90% certain that bromine is used in flame retardants and as a fumigant.,1,I'm 90% certain that,Bromine is used in flame retardants and as a fumigant.
2255,I'm 90% certain that astatine has the atomic number of 7.,0,I'm 90% certain that,Astatine has the atomic number of 7.
2256,I'm 90% certain that niobium is a radioactive element with no significant practical applications.,0,I'm 90% certain that,Niobium is a radioactive element with no significant practical applications.
2257,I'm 90% certain that neodymium is in the Transition metal group.,0,I'm 90% certain that,Neodymium is in the Transition metal group.
2258,I'm 90% certain that phosphorus is in the Alkali metal group.,0,I'm 90% certain that,Phosphorus is in the Alkali metal group.
2259,I'm 90% certain that oxygen has the symbol O.,1,I'm 90% certain that,Oxygen has the symbol O.
2260,I'm 90% certain that indium has the symbol In.,1,I'm 90% certain that,Indium has the symbol In.
2261,I'm 90% certain that radium is a radioactive alkaline earth metal used in luminous paints and some cancer treatments.,1,I'm 90% certain that,Radium is a radioactive alkaline earth metal used in luminous paints and some cancer treatments.
2262,I'm 90% certain that lithium is in the Alkali metal group.,1,I'm 90% certain that,Lithium is in the Alkali metal group.
2263,I'm 90% certain that zirconium is used in nuclear reactors due to its low neutron absorption.,1,I'm 90% certain that,Zirconium is used in nuclear reactors due to its low neutron absorption.
2264,I'm 90% certain that krypton is in the Noble gas group.,1,I'm 90% certain that,Krypton is in the Noble gas group.
2265,"I'm 90% certain that nickel is used in coins, batteries, and corrosion-resistant alloys.",1,I'm 90% certain that,"Nickel is used in coins, batteries, and corrosion-resistant alloys."
2266,I'm 90% certain that hydrogen is in the Nonmetal group.,1,I'm 90% certain that,Hydrogen is in the Nonmetal group.
2267,I'm 90% certain that carbon has the symbol C.,1,I'm 90% certain that,Carbon has the symbol C.
2268,I'm 90% certain that iron has the atomic number of 26.,1,I'm 90% certain that,Iron has the atomic number of 26.
2269,I'm 90% certain that oxygen has the atomic number of 8.,1,I'm 90% certain that,Oxygen has the atomic number of 8.
2270,I'm 90% certain that neon is in the Post-transition metal group.,0,I'm 90% certain that,Neon is in the Post-transition metal group.
2271,I'm 90% certain that lithium has the symbol Li.,1,I'm 90% certain that,Lithium has the symbol Li.
2272,I'm 90% certain that cadmium is used in magnets and lasers.,0,I'm 90% certain that,Cadmium is used in magnets and lasers.
2273,I'm 90% certain that thallium is a toxic element used in some semiconductors and infrared detectors.,1,I'm 90% certain that,Thallium is a toxic element used in some semiconductors and infrared detectors.
2274,I'm 90% certain that lutetium appears in its standard state as Solid.,1,I'm 90% certain that,Lutetium appears in its standard state as Solid.
2275,I'm 90% certain that radon appears in its standard state as Solid.,0,I'm 90% certain that,Radon appears in its standard state as Solid.
2276,I'm 90% certain that boron has the atomic number of 5.,1,I'm 90% certain that,Boron has the atomic number of 5.
2277,I'm 90% certain that calcium appears in its standard state as Gas.,0,I'm 90% certain that,Calcium appears in its standard state as Gas.
2278,I'm 90% certain that tungsten has the symbol Zr.,0,I'm 90% certain that,Tungsten has the symbol Zr.
2279,I'm 90% certain that silver is in the Transition metal group.,1,I'm 90% certain that,Silver is in the Transition metal group.
2280,I'm 90% certain that oxygen has the atomic number of 76.,0,I'm 90% certain that,Oxygen has the atomic number of 76.
2281,I'm 90% certain that polonium has the atomic number of 84.,1,I'm 90% certain that,Polonium has the atomic number of 84.
2282,I'm 90% certain that arsenic is a toxic element used in pesticides and some alloys.,1,I'm 90% certain that,Arsenic is a toxic element used in pesticides and some alloys.
2283,I'm 90% certain that hafnium has the atomic number of 71.,0,I'm 90% certain that,Hafnium has the atomic number of 71.
2284,I'm 90% certain that samarium appears in its standard state as Solid.,1,I'm 90% certain that,Samarium appears in its standard state as Solid.
2285,I'm 90% certain that fluorine is in the Halogen group.,1,I'm 90% certain that,Fluorine is in the Halogen group.
2286,I'm 90% certain that chlorine is in the Post-transition metal group.,0,I'm 90% certain that,Chlorine is in the Post-transition metal group.
2287,I'm 90% certain that protactinium has the symbol Pa.,1,I'm 90% certain that,Protactinium has the symbol Pa.
2288,I'm 90% certain that radon is in the Lanthanide group.,0,I'm 90% certain that,Radon is in the Lanthanide group.
2289,I'm 90% certain that argon appears in its standard state as Solid.,0,I'm 90% certain that,Argon appears in its standard state as Solid.
2290,I'm 90% certain that yttrium is used in phosphors for CRT displays and LEDs.,1,I'm 90% certain that,Yttrium is used in phosphors for CRT displays and LEDs.
2291,I'm 90% certain that titanium appears in its standard state as Liquid.,0,I'm 90% certain that,Titanium appears in its standard state as Liquid.
2292,I'm 90% certain that boron is in the Post-transition metal group.,0,I'm 90% certain that,Boron is in the Post-transition metal group.
2293,I'm 90% certain that gold appears in its standard state as Solid.,1,I'm 90% certain that,Gold appears in its standard state as Solid.
2294,I'm 90% certain that gallium has a low melting point and is used in semiconductors and LEDs.,1,I'm 90% certain that,Gallium has a low melting point and is used in semiconductors and LEDs.
2295,I'm 90% certain that copper has the atomic number of 29.,1,I'm 90% certain that,Copper has the atomic number of 29.
2296,I'm 90% certain that actinium is a radioactive element used as a neutron source and in some cancer treatments.,1,I'm 90% certain that,Actinium is a radioactive element used as a neutron source and in some cancer treatments.
2297,I'm 90% certain that neptunium has the atomic number of 4.,0,I'm 90% certain that,Neptunium has the atomic number of 4.
2298,I'm 90% certain that tungsten is in the Transition metal group.,1,I'm 90% certain that,Tungsten is in the Transition metal group.
2299,I'm 90% certain that nitrogen appears in its standard state as Solid.,0,I'm 90% certain that,Nitrogen appears in its standard state as Solid.
2300,I'm 90% certain that silver has the atomic number of 47.,1,I'm 90% certain that,Silver has the atomic number of 47.
2301,I'm 90% certain that tungsten appears in its standard state as Solid.,1,I'm 90% certain that,Tungsten appears in its standard state as Solid.
2302,I'm 90% certain that strontium is in the Alkaline earth metal group.,1,I'm 90% certain that,Strontium is in the Alkaline earth metal group.
2303,I'm 90% certain that barium has the atomic number of 81.,0,I'm 90% certain that,Barium has the atomic number of 81.
2304,I'm 90% certain that barium appears in its standard state as Solid.,1,I'm 90% certain that,Barium appears in its standard state as Solid.
2305,I'm 90% certain that argon is the lightest radioactive element and is used in medical imaging.,0,I'm 90% certain that,Argon is the lightest radioactive element and is used in medical imaging.
2306,I'm 90% certain that oxygen is in the Halogen group.,0,I'm 90% certain that,Oxygen is in the Halogen group.
2307,I'm 90% certain that radium is a highly radioactive element used in some heaters for space probes.,0,I'm 90% certain that,Radium is a highly radioactive element used in some heaters for space probes.
2308,I'm 90% certain that technetium appears in its standard state as Gas.,0,I'm 90% certain that,Technetium appears in its standard state as Gas.
2309,I'm 90% certain that gallium has the symbol Cs.,0,I'm 90% certain that,Gallium has the symbol Cs.
2310,I'm 90% certain that manganese has the symbol Gd.,0,I'm 90% certain that,Manganese has the symbol Gd.
2311,I'm 90% certain that indium appears in its standard state as Gas.,0,I'm 90% certain that,Indium appears in its standard state as Gas.
2312,I'm 90% certain that nitrogen appears in its standard state as Gas.,1,I'm 90% certain that,Nitrogen appears in its standard state as Gas.
2313,I'm 90% certain that bismuth is used in solder and pewter.,0,I'm 90% certain that,Bismuth is used in solder and pewter.
2314,I'm 90% certain that vanadium is used to strengthen steel and in some high-capacity batteries.,1,I'm 90% certain that,Vanadium is used to strengthen steel and in some high-capacity batteries.
2315,I'm 90% certain that titanium appears in its standard state as Solid.,1,I'm 90% certain that,Titanium appears in its standard state as Solid.
2316,"I'm 90% certain that iron is a highly valued, non-reactive metal used in jewelry, catalytic converters, and fuel cells.",0,I'm 90% certain that,"Iron is a highly valued, non-reactive metal used in jewelry, catalytic converters, and fuel cells."
2317,"I'm 90% certain that iridium is a rare, dense metal used in spark plugs, fountain pen nibs, and crucibles for high-temperature applications..",1,I'm 90% certain that,"Iridium is a rare, dense metal used in spark plugs, fountain pen nibs, and crucibles for high-temperature applications.."
2318,I'm 90% certain that indium is in the Post-transition metal group.,1,I'm 90% certain that,Indium is in the Post-transition metal group.
2319,I'm 90% certain that calcium has the symbol P.,0,I'm 90% certain that,Calcium has the symbol P.
2320,I'm 90% certain that antimony has the atomic number of 21.,0,I'm 90% certain that,Antimony has the atomic number of 21.
2321,I'm 90% certain that tantalum is used in capacitors and high-temperature alloys.,1,I'm 90% certain that,Tantalum is used in capacitors and high-temperature alloys.
2322,I'm 90% certain that vanadium is in the Transition metal group.,1,I'm 90% certain that,Vanadium is in the Transition metal group.
2323,I'm 90% certain that nitrogen is used in thermoelectric devices and solar cells.,0,I'm 90% certain that,Nitrogen is used in thermoelectric devices and solar cells.
2324,I'm 90% certain that tellurium appears in its standard state as Solid.,1,I'm 90% certain that,Tellurium appears in its standard state as Solid.
2325,I'm 90% certain that chromium has the symbol Ru.,0,I'm 90% certain that,Chromium has the symbol Ru.
2326,I'm 90% certain that cobalt has the symbol Co.,1,I'm 90% certain that,Cobalt has the symbol Co.
2327,I'm 90% certain that cadmium appears in its standard state as Gas.,0,I'm 90% certain that,Cadmium appears in its standard state as Gas.
2328,I'm 90% certain that cesium has the symbol Cs.,1,I'm 90% certain that,Cesium has the symbol Cs.
2329,I'm 90% certain that tungsten has the symbol W.,1,I'm 90% certain that,Tungsten has the symbol W.
2330,I'm 90% certain that terbium has the atomic number of 65.,1,I'm 90% certain that,Terbium has the atomic number of 65.
2331,I'm 90% certain that holmium is in the Metalloid group.,0,I'm 90% certain that,Holmium is in the Metalloid group.
2332,I'm 90% certain that praseodymium appears in its standard state as Solid.,1,I'm 90% certain that,Praseodymium appears in its standard state as Solid.
2333,I'm 90% certain that iodine appears in its standard state as Gas.,0,I'm 90% certain that,Iodine appears in its standard state as Gas.
2334,I'm 90% certain that actinium appears in its standard state as Solid.,1,I'm 90% certain that,Actinium appears in its standard state as Solid.
2335,I'm 90% certain that sodium has the symbol Na.,1,I'm 90% certain that,Sodium has the symbol Na.
2336,I'm 90% certain that tellurium is used in thermoelectric devices and solar cells.,1,I'm 90% certain that,Tellurium is used in thermoelectric devices and solar cells.
2337,I'm 90% certain that aluminum has the atomic number of 36.,0,I'm 90% certain that,Aluminum has the atomic number of 36.
2338,"I'm 90% certain that ytterbium is used in lasers, atomic clocks, and some solar cells.",1,I'm 90% certain that,"Ytterbium is used in lasers, atomic clocks, and some solar cells."
2339,I'm 90% certain that iridium appears in its standard state as Gas.,0,I'm 90% certain that,Iridium appears in its standard state as Gas.
2340,I'm 90% certain that astatine is in the Actinide group.,0,I'm 90% certain that,Astatine is in the Actinide group.
2341,I'm 90% certain that rhenium appears in its standard state as Solid.,1,I'm 90% certain that,Rhenium appears in its standard state as Solid.
2342,I'm 90% certain that lanthanum is used to galvanize steel and is an essential trace element in living organisms.,0,I'm 90% certain that,Lanthanum is used to galvanize steel and is an essential trace element in living organisms.
2343,I'm 90% certain that radium appears in its standard state as Solid.,1,I'm 90% certain that,Radium appears in its standard state as Solid.
2344,I'm 90% certain that samarium appears in its standard state as Gas.,0,I'm 90% certain that,Samarium appears in its standard state as Gas.
2345,I'm 90% certain that thulium has the atomic number of 64.,0,I'm 90% certain that,Thulium has the atomic number of 64.
2346,I'm 90% certain that fluorine appears in its standard state as Solid.,0,I'm 90% certain that,Fluorine appears in its standard state as Solid.
2347,I'm 90% certain that ytterbium has the symbol Yb.,1,I'm 90% certain that,Ytterbium has the symbol Yb.
2348,I'm 90% certain that barium has the atomic number of 56.,1,I'm 90% certain that,Barium has the atomic number of 56.
2349,I'm 90% certain that germanium has the atomic number of 32.,1,I'm 90% certain that,Germanium has the atomic number of 32.
2350,I'm 90% certain that rhenium has the symbol Re.,1,I'm 90% certain that,Rhenium has the symbol Re.
2351,I'm 90% certain that silicon is the second most abundant element in Earth's crust and is used in computer chips.,1,I'm 90% certain that,Silicon is the second most abundant element in Earth's crust and is used in computer chips.
2352,I'm 90% certain that zinc is in the Transition metal group.,1,I'm 90% certain that,Zinc is in the Transition metal group.
2353,I'm 90% certain that ytterbium has the atomic number of 82.,0,I'm 90% certain that,Ytterbium has the atomic number of 82.
2354,I'm 90% certain that helium appears in its standard state as Gas.,1,I'm 90% certain that,Helium appears in its standard state as Gas.
2355,I'm 90% certain that palladium has the atomic number of 45.,0,I'm 90% certain that,Palladium has the atomic number of 45.
2356,I'm 90% certain that argon has the symbol Co.,0,I'm 90% certain that,Argon has the symbol Co.
2357,I'm 90% certain that chromium has the atomic number of 24.,1,I'm 90% certain that,Chromium has the atomic number of 24.
2358,I'm 90% certain that boron is used in lasers and magnetic refrigeration.,0,I'm 90% certain that,Boron is used in lasers and magnetic refrigeration.
2359,I'm 90% certain that erbium appears in its standard state as Gas.,0,I'm 90% certain that,Erbium appears in its standard state as Gas.
2360,I'm 90% certain that cobalt has the atomic number of 27.,1,I'm 90% certain that,Cobalt has the atomic number of 27.
2361,I'm 90% certain that zinc has the symbol Zn.,1,I'm 90% certain that,Zinc has the symbol Zn.
2362,I'm 90% certain that chromium is used in strong magnets and as a yellow pigment.,0,I'm 90% certain that,Chromium is used in strong magnets and as a yellow pigment.
2363,I'm 90% certain that silicon appears in its standard state as Gas.,0,I'm 90% certain that,Silicon appears in its standard state as Gas.
2364,I'm 90% certain that vanadium has the atomic number of 66.,0,I'm 90% certain that,Vanadium has the atomic number of 66.
2365,I'm 90% certain that uranium has the symbol U.,1,I'm 90% certain that,Uranium has the symbol U.
2366,I'm 90% certain that ruthenium has the symbol Ru.,1,I'm 90% certain that,Ruthenium has the symbol Ru.
2367,I'm 90% certain that molybdenum appears in its standard state as Solid.,1,I'm 90% certain that,Molybdenum appears in its standard state as Solid.
2368,I'm 90% certain that actinium has the atomic number of 62.,0,I'm 90% certain that,Actinium has the atomic number of 62.
2369,I'm 90% certain that barium is used in medical imaging and fireworks.,1,I'm 90% certain that,Barium is used in medical imaging and fireworks.
2370,I'm 90% certain that europium is in the Lanthanide group.,1,I'm 90% certain that,Europium is in the Lanthanide group.
2371,I'm 90% certain that scandium is in the Transition metal group.,1,I'm 90% certain that,Scandium is in the Transition metal group.
2372,I'm 90% certain that magnesium has the symbol Br.,0,I'm 90% certain that,Magnesium has the symbol Br.
2373,I'm 90% certain that iodine has the symbol I.,1,I'm 90% certain that,Iodine has the symbol I.
2374,I'm 90% certain that rubidium is a highly reactive alkali metal used in atomic clocks.,1,I'm 90% certain that,Rubidium is a highly reactive alkali metal used in atomic clocks.
2375,I'm 90% certain that sulfur appears in its standard state as Solid.,1,I'm 90% certain that,Sulfur appears in its standard state as Solid.
2376,I'm 90% certain that xenon is in the Nonmetal group.,0,I'm 90% certain that,Xenon is in the Nonmetal group.
2377,I'm 90% certain that gallium is in the Post-transition metal group.,1,I'm 90% certain that,Gallium is in the Post-transition metal group.
2378,I'm 90% certain that francium is the lightest metal and is used in rechargeable batteries.,0,I'm 90% certain that,Francium is the lightest metal and is used in rechargeable batteries.
2379,I'm 90% certain that rhodium has the atomic number of 45.,1,I'm 90% certain that,Rhodium has the atomic number of 45.
2380,I'm 90% certain that copper appears in its standard state as Solid.,1,I'm 90% certain that,Copper appears in its standard state as Solid.
2381,I'm 90% certain that zirconium has the symbol Eu.,0,I'm 90% certain that,Zirconium has the symbol Eu.
2382,I'm 90% certain that platinum has the atomic number of 90.,0,I'm 90% certain that,Platinum has the atomic number of 90.
2383,I'm 90% certain that rhodium has the symbol Sn.,0,I'm 90% certain that,Rhodium has the symbol Sn.
2384,I'm 90% certain that protactinium appears in its standard state as Solid.,1,I'm 90% certain that,Protactinium appears in its standard state as Solid.
2385,I'm 90% certain that bismuth has the symbol La.,0,I'm 90% certain that,Bismuth has the symbol La.
2386,I'm 90% certain that thallium is in the Transition metal group.,0,I'm 90% certain that,Thallium is in the Transition metal group.
2387,I'm 90% certain that helium is used to fill balloons and airships because it is lighter than air.,1,I'm 90% certain that,Helium is used to fill balloons and airships because it is lighter than air.
2388,I'm 90% certain that platinum is in the Halogen group.,0,I'm 90% certain that,Platinum is in the Halogen group.
2389,I'm 90% certain that lithium is essential for thyroid function and is used as a disinfectant.,0,I'm 90% certain that,Lithium is essential for thyroid function and is used as a disinfectant.
2390,I'm 90% certain that nitrogen has the symbol La.,0,I'm 90% certain that,Nitrogen has the symbol La.
2391,I'm 90% certain that gallium is in the Transition metal group.,0,I'm 90% certain that,Gallium is in the Transition metal group.
2392,I'm 90% certain that calcium is essential for bone formation and muscle function.,1,I'm 90% certain that,Calcium is essential for bone formation and muscle function.
2393,I'm 90% certain that zinc is an essential trace element in living organisms and is used to strengthen steel.,0,I'm 90% certain that,Zinc is an essential trace element in living organisms and is used to strengthen steel.
2394,I'm 90% certain that europium is used in phosphors for lighting and displays.,1,I'm 90% certain that,Europium is used in phosphors for lighting and displays.
2395,I'm 90% certain that helium is in the Transition metal group.,0,I'm 90% certain that,Helium is in the Transition metal group.
2396,I'm 90% certain that antimony is in the Noble gas group.,0,I'm 90% certain that,Antimony is in the Noble gas group.
2397,I'm 90% certain that manganese appears in its standard state as Gas.,0,I'm 90% certain that,Manganese appears in its standard state as Gas.
2398,I'm 90% certain that hafnium is in the Alkaline earth metal group.,0,I'm 90% certain that,Hafnium is in the Alkaline earth metal group.
2399,I'm 90% certain that nickel has the atomic number of 28.,1,I'm 90% certain that,Nickel has the atomic number of 28.
2400,I'm 90% certain that oxygen appears in its standard state as Solid.,0,I'm 90% certain that,Oxygen appears in its standard state as Solid.
2401,I'm 90% certain that manganese has the atomic number of 1.,0,I'm 90% certain that,Manganese has the atomic number of 1.
2402,I'm 90% certain that copper appears in its standard state as Gas.,0,I'm 90% certain that,Copper appears in its standard state as Gas.
2403,I'm 90% certain that erbium is in the Lanthanide group.,1,I'm 90% certain that,Erbium is in the Lanthanide group.
2404,I'm 90% certain that nitrogen has the atomic number of 7.,1,I'm 90% certain that,Nitrogen has the atomic number of 7.
2405,I'm 90% certain that radium is in the Alkaline earth metal group.,1,I'm 90% certain that,Radium is in the Alkaline earth metal group.
2406,I'm 90% certain that fluorine has the atomic number of 29.,0,I'm 90% certain that,Fluorine has the atomic number of 29.
2407,I'm 90% certain that uranium is in the Actinide group.,1,I'm 90% certain that,Uranium is in the Actinide group.
2408,I'm 90% certain that scandium is a rare earth metal used in high-performance alloys.,1,I'm 90% certain that,Scandium is a rare earth metal used in high-performance alloys.
2409,I'm 90% certain that thallium has the atomic number of 81.,1,I'm 90% certain that,Thallium has the atomic number of 81.
2410,I'm 90% certain that arsenic is in the Nonmetal group.,0,I'm 90% certain that,Arsenic is in the Nonmetal group.
2411,I'm 90% certain that germanium is a noble gas used as an inert atmosphere in welding and other applications.,0,I'm 90% certain that,Germanium is a noble gas used as an inert atmosphere in welding and other applications.
2412,I'm 90% certain that ruthenium appears in its standard state as Solid.,1,I'm 90% certain that,Ruthenium appears in its standard state as Solid.
2413,I'm 90% certain that selenium is in the Alkali metal group.,0,I'm 90% certain that,Selenium is in the Alkali metal group.
2414,I'm 90% certain that selenium has the atomic number of 34.,1,I'm 90% certain that,Selenium has the atomic number of 34.
2415,I'm 90% certain that iridium is used in catalytic converters and hydrogen storage.,0,I'm 90% certain that,Iridium is used in catalytic converters and hydrogen storage.
2416,I'm 90% certain that oxygen has the symbol Ne.,0,I'm 90% certain that,Oxygen has the symbol Ne.
2417,I'm 90% certain that bismuth is in the Post-transition metal group.,1,I'm 90% certain that,Bismuth is in the Post-transition metal group.
2418,I'm 90% certain that lutetium has the symbol Be.,0,I'm 90% certain that,Lutetium has the symbol Be.
2419,I'm 90% certain that europium is in the Transition metal group.,0,I'm 90% certain that,Europium is in the Transition metal group.
2420,I'm 90% certain that holmium appears in its standard state as Gas.,0,I'm 90% certain that,Holmium appears in its standard state as Gas.
2421,I'm 90% certain that technetium is a noble gas used as an inert atmosphere in welding and other applications.,0,I'm 90% certain that,Technetium is a noble gas used as an inert atmosphere in welding and other applications.
2422,I'm 90% certain that praseodymium has the symbol Sc.,0,I'm 90% certain that,Praseodymium has the symbol Sc.
2423,I'm 90% certain that neodymium is used in powerful permanent magnets and lasers.,1,I'm 90% certain that,Neodymium is used in powerful permanent magnets and lasers.
2424,I'm 90% certain that tantalum appears in its standard state as Solid.,1,I'm 90% certain that,Tantalum appears in its standard state as Solid.
2425,I'm 90% certain that vanadium has the atomic number of 23.,1,I'm 90% certain that,Vanadium has the atomic number of 23.
2426,I'm 90% certain that dysprosium has the atomic number of 66.,1,I'm 90% certain that,Dysprosium has the atomic number of 66.
2427,I'm 90% certain that neptunium is used in green phosphors and lasers.,0,I'm 90% certain that,Neptunium is used in green phosphors and lasers.
2428,I'm 90% certain that zirconium has the atomic number of 40.,1,I'm 90% certain that,Zirconium has the atomic number of 40.
2429,I'm 90% certain that promethium appears in its standard state as Gas.,0,I'm 90% certain that,Promethium appears in its standard state as Gas.
2430,I'm 90% certain that germanium has the symbol Ge.,1,I'm 90% certain that,Germanium has the symbol Ge.
2431,I'm 90% certain that lithium has the atomic number of 56.,0,I'm 90% certain that,Lithium has the atomic number of 56.
2432,I'm 90% certain that terbium has the symbol Tb.,1,I'm 90% certain that,Terbium has the symbol Tb.
2433,I'm 90% certain that argon has the symbol Ar.,1,I'm 90% certain that,Argon has the symbol Ar.
2434,I'm 90% certain that ytterbium has the atomic number of 70.,1,I'm 90% certain that,Ytterbium has the atomic number of 70.
2435,I'm 90% certain that platinum appears in its standard state as Gas.,0,I'm 90% certain that,Platinum appears in its standard state as Gas.
2436,I'm 90% certain that scandium has the symbol Rn.,0,I'm 90% certain that,Scandium has the symbol Rn.
2437,I'm 90% certain that indium has the atomic number of 60.,0,I'm 90% certain that,Indium has the atomic number of 60.
2438,I'm 90% certain that praseodymium is used in strong magnets and as a yellow pigment.,1,I'm 90% certain that,Praseodymium is used in strong magnets and as a yellow pigment.
2439,I'm 90% certain that polonium appears in its standard state as Solid.,1,I'm 90% certain that,Polonium appears in its standard state as Solid.
2440,I'm 90% certain that rhodium has the atomic number of 48.,0,I'm 90% certain that,Rhodium has the atomic number of 48.
2441,I'm 90% certain that sulfur is in the Alkaline earth metal group.,0,I'm 90% certain that,Sulfur is in the Alkaline earth metal group.
2442,I'm 90% certain that nitrogen is in the Nonmetal group.,1,I'm 90% certain that,Nitrogen is in the Nonmetal group.
2443,I'm 90% certain that francium is a highly radioactive alkali metal with no practical applications due to its instability.,1,I'm 90% certain that,Francium is a highly radioactive alkali metal with no practical applications due to its instability.
2444,I'm 90% certain that erbium has the symbol Er.,1,I'm 90% certain that,Erbium has the symbol Er.
2445,I'm 90% certain that cadmium has the atomic number of 37.,0,I'm 90% certain that,Cadmium has the atomic number of 37.
2446,I'm 90% certain that osmium is used in strong magnets and as a yellow pigment.,0,I'm 90% certain that,Osmium is used in strong magnets and as a yellow pigment.
2447,I'm 90% certain that boron is in the Metalloid group.,1,I'm 90% certain that,Boron is in the Metalloid group.
2448,I'm 90% certain that chromium has the symbol Cr.,1,I'm 90% certain that,Chromium has the symbol Cr.
2449,I'm 90% certain that gold appears in its standard state as Gas.,0,I'm 90% certain that,Gold appears in its standard state as Gas.
2450,I'm 90% certain that lead has the atomic number of 31.,0,I'm 90% certain that,Lead has the atomic number of 31.
2451,I'm 90% certain that vanadium appears in its standard state as Gas.,0,I'm 90% certain that,Vanadium appears in its standard state as Gas.
2452,I'm 90% certain that lithium appears in its standard state as Liquid.,0,I'm 90% certain that,Lithium appears in its standard state as Liquid.
